date,Tic,open,high ,low,close,volume 
2/15/2021,Fameli,2177.34,2287.49,2120.55,2212.98,260421097
2/16/2021,Fameli,2228.91,2257.46,2170.27,2181.11,176891974
2/17/2021,Fameli,2184.6,2225.61,2138.58,2154.5,118999975
2/20/2021,Fameli,2282.48,2282.48,2220.21,2269.98,376784283
2/21/2021,Fameli,2255.68,2269.98,2225.49,2232.76,99213162
2/22/2021,Fameli,2190.11,2335.69,2190.11,2250.62,279131646
2/23/2021,Fameli,2238.24,2385.66,2238.24,2335.92,253881537
2/24/2021,Fameli,2415.8,2442.43,2289.67,2350.17,188630093
2/27/2021,Fameli,2303.87,2303.87,2303.87,2303.87,27159650
2/28/2021,Fameli,2259.4,2259.4,2259.4,2284.28,3862202
3/1/2021,Fameli,2239.97,2302.1,2239.97,2247.05,289648082
3/2/2021,Fameli,2257.61,2307.5,2202.56,2231.1,146342409
3/3/2021,Fameli,2206.33,2238.24,2186.7,2188.48,124169758
3/6/2021,Fameli,2145.81,2167.25,2145.81,2145.81,21866933
3/7/2021,Fameli,2103.11,2172.42,2103.11,2126.28,141721569
3/8/2021,Fameli,2133.3,2250.67,2113.95,2193.68,114282744
3/9/2021,Fameli,2234.49,2282.53,2151.13,2204.43,94091491
3/10/2021,Fameli,2165.41,2200.91,2161.89,2172.47,77459661
3/13/2021,Fameli,2163.56,2255.89,2161.82,2215.05,79412906
3/14/2021,Fameli,2227.45,2263.12,2202.64,2232.77,66448754
3/15/2021,Fameli,2190.12,2278.99,2190.12,2239.91,73332728
3/16/2021,Fameli,2252.46,2373.19,2241.71,2355.27,109638945
3/17/2021,Fameli,2467.14,2476.09,2371.29,2417.45,92346591
3/27/2021,Fameli,2374.9,2440.66,2369.58,2385.54,68915066
3/28/2021,Fameli,2362.4,2412.26,2339.26,2349.99,38573200
3/30/2021,Fameli,2307.46,2380.07,2303.7,2316.15,56622241
3/31/2021,Fameli,2275.39,2342.79,2270.06,2275.39,19342716
4/3/2021,Fameli,2231.02,2231.02,2231.02,2231.02,30786085
4/4/2021,Fameli,2186.62,2186.62,2186.62,2186.62,20598356
4/5/2021,Fameli,2143.98,2199.09,2143.98,2158.2,123987409
4/6/2021,Fameli,2204.38,2234.6,2127.98,2156.47,50832600
4/7/2021,Fameli,2119.16,2167.04,2113.77,2115.71,57259957
4/10/2021,Fameli,2074.88,2074.88,2074.88,2085.46,7236004
4/11/2021,Fameli,2044.58,2044.58,2044.58,2044.58,11542557
4/12/2021,Fameli,2003.69,2032.11,2003.69,2007.37,81570567
4/13/2021,Fameli,2051.73,2126.41,2044.71,2083.85,72786227
4/14/2021,Fameli,2085.73,2124.7,2043.01,2060.72,71801646
4/17/2021,Fameli,2035.79,2073.09,2019.92,2021.57,57779083
4/18/2021,Fameli,1982.55,1998.52,1982.55,1982.55,25197944
4/19/2021,Fameli,1943.49,2028.74,1943.49,1978.98,92590424
4/20/2021,Fameli,2016.39,2053.59,1970.08,2003.92,65686686
4/21/2021,Fameli,1973.66,2005.72,1945.2,1961.23,51031391
4/24/2021,Fameli,1954.17,2058.9,1947.11,2000.26,74380560
4/25/2021,Fameli,1955.86,1987.86,1941.66,1947.06,70368065
4/26/2021,Fameli,1954.07,2062.52,1954.07,2030.58,107892341
4/27/2021,Fameli,2108.76,2151.4,2071.4,2139.02,124356863
4/28/2021,Fameli,2174.53,2226.08,2101.8,2169.18,98350081
5/1/2021,Fameli,2162.02,2176.34,2105.19,2117.55,53282390
5/2/2021,Fameli,2055.3,2060.8,2055.3,2055.3,13213038
5/3/2021,Fameli,1994.87,2025.08,1994.87,1994.87,47819563
5/5/2021,Fameli,2060.5,2113.96,2060.5,2101.4,129092724
5/8/2021,Fameli,2216.76,2216.76,2126.19,2163.6,113071053
5/9/2021,Fameli,2117.51,2128.11,2099.55,2104.96,52157983
5/10/2021,Fameli,2094.23,2231.05,2072.97,2193.79,143950159
5/11/2021,Fameli,2257.63,2325.2,2215.07,2300.41,162813593
5/12/2021,Fameli,2394.5,2394.5,2250.72,2307.54,129817700
5/15/2021,Fameli,2256.08,2398.23,2250.78,2346.54,89333336
5/16/2021,Fameli,2312.75,2387.37,2284.36,2319.79,69975993
5/17/2021,Fameli,2238.13,2317.93,2206.12,2255.76,70169908
5/18/2021,Fameli,2237.94,2339.23,2232.75,2302.01,66060908
5/19/2021,Fameli,2309.14,2309.14,2188.29,2213.15,81237713
5/22/2021,Fameli,2122.63,2149.19,2102.93,2106.48,93025397
5/23/2021,Fameli,2028.33,2126.07,2001.78,2033.59,101972855
5/24/2021,Fameli,1992.72,2067.35,1962.62,2021.19,58126298
5/25/2021,Fameli,2058.58,2120.63,1998.15,2093.95,52206778
5/26/2021,Fameli,2085.15,2140.23,2069.03,2101.07,42489200
5/29/2021,Fameli,2136.58,2205.91,2115.36,2202.34,81333758
5/30/2021,Fameli,2310.7,2312.46,2193.53,2260.92,124471852
5/31/2021,Fameli,2204.17,2291.22,2168.68,2212.99,64416560
6/1/2021,Fameli,2177.36,2264.55,2164.97,2200.6,43272709
6/2/2021,Fameli,2165.17,2236.03,2165.17,2212.92,60394598
6/7/2021,Fameli,2235.94,2241.25,2168.44,2209.38,61831434
6/8/2021,Fameli,2205.85,2252.02,2156.13,2198.78,72988560
6/9/2021,Fameli,2149.08,2175.69,2124.24,2147.32,38876539
6/12/2021,Fameli,2133.15,2173.95,2126.07,2140.24,42548710
6/13/2021,Fameli,2126.11,2168.7,2117.12,2141.95,30133918
6/14/2021,Fameli,2175.79,2191.64,2147.31,2175.79,50062801
6/15/2021,Fameli,2166.87,2189.94,2133.15,2157.95,55619607
6/16/2021,Fameli,2127.74,2152.56,2113.5,2127.74,38223061
6/19/2021,Fameli,2110.08,2133.06,2086.89,2110.08,89434294
6/20/2021,Fameli,2118.94,2124.22,2033.7,2060.28,73966678
6/21/2021,Fameli,2022.99,2085.21,2005.27,2049.57,71521163
6/22/2021,Fameli,2054.9,2150.82,2047.72,2101.01,170353210
6/23/2021,Fameli,2177.28,2205.85,2134.84,2186.31,204263514
6/26/2021,Fameli,2228.95,2237.91,2152.64,2205.77,155751582
6/27/2021,Fameli,2177.32,2209.3,2138.28,2170.26,93937722
6/28/2021,Fameli,2168.52,2182.63,2129.46,2156.15,69479692
6/29/2021,Fameli,2150.76,2204.02,2150.76,2173.83,80738158
6/30/2021,Fameli,2175.57,2196.88,2163.18,2173.83,61924440
7/3/2021,Fameli,2195.14,2198.61,2095.79,2138.4,88571671
7/4/2021,Fameli,2090.5,2165.13,2090.5,2140.11,60085175
7/5/2021,Fameli,2156.16,2191.69,2148.88,2168.57,57477120
7/6/2021,Fameli,2191.56,2277,2184.62,2266.16,240679618
7/7/2021,Fameli,2273.18,2333.69,2248.48,2285.65,154200135
7/10/2021,Fameli,2290.91,2290.91,2228.74,2248.39,66952754
7/11/2021,Fameli,2237.83,2330.01,2237.83,2287.51,93706526
7/12/2021,Fameli,2328.46,2369.18,2280.42,2312.45,106208763
7/13/2021,Fameli,2280.54,2310.6,2244.92,2268.05,66812306
7/14/2021,Fameli,2227.22,2278.71,2211.12,2250.36,70277940
7/17/2021,Fameli,2273.54,2301.89,2228.98,2264.54,68542961
7/18/2021,Fameli,2237.81,2287.63,2225.36,2246.87,88106162
7/27/2021,Fameli,2246.87,2270.46,2246.87,2250.47,20647804
7/28/2021,Fameli,2270.5,2361.19,2270.5,2352.19,240301880
7/31/2021,Fameli,2397.59,2468.39,2379.47,2459.45,172397745
8/1/2021,Fameli,2499.29,2519.46,2435.84,2468.55,118858503
8/2/2021,Fameli,2437.69,2468.55,2395.97,2417.7,76167066
8/3/2021,Fameli,2406.82,2479.35,2395.94,2450.34,61775075
8/4/2021,Fameli,2463.08,2570.16,2461.12,2546.63,130718450
8/7/2021,Fameli,2588.4,2628.38,2475.84,2528.55,75721493
8/8/2021,Fameli,2479.5,2541.2,2475.96,2517.68,60771523
8/9/2021,Fameli,2532.28,2566.77,2517.68,2537.57,70311012
8/10/2021,Fameli,2544.93,2619.28,2515.75,2555.84,130534532
8/11/2021,Fameli,2597.5,2673.92,2579.35,2634.05,132293787
8/14/2021,Fameli,2668.55,2668.55,2545.02,2597.7,115237780
8/15/2021,Fameli,2601.34,2635.88,2561.33,2608.61,80090321
8/22/2021,Fameli,2615.91,2655.82,2544.96,2599.48,157398304
8/23/2021,Fameli,2615.86,2619.49,2546.71,2583.1,99054868
8/24/2021,Fameli,2606.61,2648.45,2586.72,2623.14,97227077
8/25/2021,Fameli,2652.26,2652.26,2546.81,2606.88,104915100
8/28/2021,Fameli,2616,2648.59,2579.5,2630.6,130539558
8/29/2021,Fameli,2652.43,2745.03,2543.53,2659.54,195511121
8/30/2021,Fameli,2543.31,2605.02,2526.82,2534.27,243378467
8/31/2021,Fameli,2454.44,2577.86,2408.83,2492.46,126030336
9/1/2021,Fameli,2492.46,2565.24,2461.55,2517.88,118303857
9/4/2021,Fameli,2592.41,2605,2516.12,2545.07,86154695
9/5/2021,Fameli,2501.55,2539.73,2485.01,2510.46,53429139
9/6/2021,Fameli,2525.02,2546.86,2454.23,2508.7,74547614
9/7/2021,Fameli,2463.29,2515.98,2434.19,2474.08,53538663
9/8/2021,Fameli,2461.46,2515.89,2456.02,2483.24,57504332
9/11/2021,Fameli,2543.08,2581.32,2497.89,2526.94,80226336
9/12/2021,Fameli,2487.02,2506.98,2401.6,2427.13,74197866
9/13/2021,Fameli,2385.38,2436.11,2334.41,2385.38,56114222
9/14/2021,Fameli,2388.96,2434.52,2388.96,2401.84,78726656
9/15/2021,Fameli,2392.71,2403.76,2365.57,2381.9,50951736
9/18/2021,Fameli,2359.99,2359.99,2263.76,2283.77,73518088
9/19/2021,Fameli,2214.8,2292.9,2176.66,2212.97,68554931
9/20/2021,Fameli,2187.52,2271.17,2187.52,2243.95,57727068
9/21/2021,Fameli,2243.95,2256.74,2144.1,2182.25,59302374
9/22/2021,Fameli,2191.41,2256.66,2115.03,2189.45,73551072
9/25/2021,Fameli,2269.36,2298.48,2234.77,2287.53,91514645
9/26/2021,Fameli,2362.11,2367.37,2303.78,2334.89,79877958
9/28/2021,Fameli,2364.07,2394.89,2322.28,2349.36,42895955
9/29/2021,Fameli,2354.77,2378.49,2325.63,2358.53,51708662
10/2/2021,Fameli,2389.42,2440.37,2362.06,2402.16,62515985
10/3/2021,Fameli,2363.96,2398.55,2329.37,2362.28,62316092
10/4/2021,Fameli,2362.28,2380.47,2349.53,2362.28,47986184
10/6/2021,Fameli,2362.28,2389.45,2358.74,2373.15,49209928
10/9/2021,Fameli,2356.77,2369.59,2296.73,2334.94,53395099
10/10/2021,Fameli,2307.62,2338.68,2278.67,2304.12,38542621
10/11/2021,Fameli,2298.59,2344.21,2296.75,2324.17,36043430
10/12/2021,Fameli,2300.46,2320.45,2244.21,2262.34,52736470
10/13/2021,Fameli,2216.87,2271.39,2216.87,2229.54,69268421
10/16/2021,Fameli,2340.35,2340.35,2340.35,2340.35,30152288
10/17/2021,Fameli,2456.66,2456.66,2394.88,2442.15,193903939
10/18/2021,Fameli,2425.79,2538.37,2409.43,2487.58,130165815
10/19/2021,Fameli,2489.32,2534.84,2485.83,2511.21,62249133
10/20/2021,Fameli,2471.28,2482.08,2445.92,2458.47,57632709
10/23/2021,Fameli,2501.99,2501.99,2387.67,2416.68,71934487
10/25/2021,Fameli,2380.43,2423.93,2360.37,2378.49,45866422
10/26/2021,Fameli,2354.95,2416.55,2320.46,2385.87,49014979
10/27/2021,Fameli,2382.29,2463.89,2373.22,2418.55,37437897
10/30/2021,Fameli,2414.93,2443.95,2327.62,2364.14,60114522
10/31/2021,Fameli,2329.62,2362.25,2278.79,2302.43,64441597
11/1/2021,Fameli,2335.13,2404.2,2335.13,2387.85,37143651
11/2/2021,Fameli,2400.51,2433.22,2389.76,2413.4,32826433
11/3/2021,Fameli,2415.33,2489.67,2413.4,2453.47,46498325
11/6/2021,Fameli,2464.26,2542.53,2464.26,2520.69,69015146
11/7/2021,Fameli,2508.09,2526.24,2408.02,2466.24,57968014
11/8/2021,Fameli,2431.72,2504.47,2398.92,2460.82,40132131
11/9/2021,Fameli,2493.55,2544.49,2469.92,2506.34,51170795
11/10/2021,Fameli,2471.76,2531.91,2471.76,2510.1,46754415
11/13/2021,Fameli,2506.59,2542.73,2455.63,2504.58,53571892
11/14/2021,Fameli,2508.34,2540.9,2471.77,2499.07,39792016
11/15/2021,Fameli,2490.07,2508.07,2375.37,2424.6,33957940
11/16/2021,Fameli,2386.53,2459.03,2377.32,2413.69,26234391
11/17/2021,Fameli,2362.76,2442.65,2362.76,2400.9,31470168
11/21/2021,Fameli,2404.5,2446.27,2404.5,2415.54,41602162
12/6/2021,Fameli,2328.34,2375.68,2328.34,2346.46,54161441
12/7/2021,Fameli,2328.39,2386.35,2302.81,2342.94,70654718
12/8/2021,Fameli,2361.21,2444.62,2353.95,2401.04,60601505
12/11/2021,Fameli,2401.04,2440.9,2364.79,2397.44,39523147
12/12/2021,Fameli,2361,2375.62,2277.57,2314.01,44271644
12/13/2021,Fameli,2281.38,2357.51,2205.02,2259.63,63322854
12/14/2021,Fameli,2223.25,2317.7,2172.41,2248.78,53512516
12/15/2021,Fameli,2255.98,2303.2,2248.78,2270.6,36436429
12/18/2021,Fameli,2277.86,2332.36,2277.86,2292.39,28839996
12/19/2021,Fameli,2303.4,2306.84,2219.73,2237.84,32898343
12/20/2021,Fameli,2270.51,2296.02,2234.25,2255.96,49812577
12/21/2021,Fameli,2259.57,2368.53,2259.57,2339.43,58637932
12/22/2021,Fameli,2368.44,2455.7,2368.44,2441.2,47074157
12/25/2021,Fameli,2506.62,2561.06,2481.23,2546.66,148682550
12/26/2021,Fameli,2546.66,2608.54,2506.67,2561.17,88042536
12/27/2021,Fameli,2608.3,2688.21,2582.94,2666.44,132585264
12/28/2021,Fameli,2666.44,2677.37,2597.38,2644.57,85088778
12/29/2021,Fameli,2644.57,2669.96,2597.23,2626.33,117936110
1/1/2022,Fameli,2597.17,2648.12,2575.37,2618.97,68965439
1/2/2022,Fameli,2633.38,2706.18,2618.97,2648.04,55832504
1/3/2022,Fameli,2648.04,2655.19,2608.06,2637.18,76099920
1/15/2022,Fameli,2674.37,2693.09,2633.49,2644.57,52727758
1/16/2022,Fameli,2644.57,2648.27,2596.17,2618.65,32857123
1/17/2022,Fameli,2603.73,2640.91,2570.21,2592.73,53202731
1/18/2022,Fameli,2592.73,2592.73,2503.54,2540.61,65266494
1/19/2022,Fameli,2514.7,2533.25,2481.16,2499.71,195151477
1/22/2022,Fameli,2518.21,2570.45,2492.21,2510.96,98887412
1/23/2022,Fameli,2510.96,2514.72,2406.75,2440.4,98329423
1/24/2022,Fameli,2418.19,2425.51,2324.97,2354.74,96728817
1/25/2022,Fameli,2354.74,2384.41,2280.33,2339.91,275839021
1/26/2022,Fameli,2406.83,2455.27,2384.6,2440.29,84705023
1/29/2022,Fameli,2477.38,2559.38,2477.38,2551.81,66219715
1/30/2022,Fameli,2629.9,2652.35,2577.84,2618.67,143266819
1/31/2022,Fameli,2633.59,2648.52,2622.33,2629.93,131978443
2/1/2022,Fameli,2637.29,2648.6,2629.93,2633.61,148682010
2/2/2022,Fameli,2637.3,2648.36,2633.61,2640.98,170007454
2/5/2022,Fameli,2655.77,2659.47,2640.98,2644.68,126115835
2/6/2022,Fameli,2644.68,2648.38,2529.37,2614.8,497852094
2/7/2022,Fameli,2592.57,2596.23,2577.67,2584.99,117234473
2/8/2022,Fameli,2599.98,2599.98,2536.65,2573.87,62682636
2/9/2022,Fameli,2558.94,2611.19,2492.02,2562.81,126004291
2/12/2022,Fameli,2574.08,2618.67,2570.24,2585.1,67806010
2/13/2022,Fameli,2581.48,2596.22,2529.26,2566.49,69937356
2/14/2022,Fameli,2566.49,2618.59,2566.49,2607.3,124795176
2/16/2022,Fameli,2607.3,2614.86,2603.65,2607.3,85632517
2/19/2022,Fameli,2607.3,2614.86,2603.65,2610.95,134712349
2/20/2022,Fameli,2610.95,2614.6,2607.29,2610.95,121459905
2/21/2022,Fameli,2610.95,2614.6,2573.87,2596.06,72248671
2/22/2022,Fameli,2599.7,2644.35,2596.06,2614.76,150883974
2/23/2022,Fameli,2622.08,2636.98,2607.43,2614.76,118592907
2/26/2022,Fameli,2614.76,2618.42,2529.25,2584.95,61552708
2/27/2022,Fameli,2529.11,2540.23,2495.77,2514.38,48990697
2/28/2022,Fameli,2510.61,2510.61,2469.62,2488.23,49125623
3/2/2022,Fameli,2499.43,2525.3,2473.3,2488.23,35979669
3/5/2022,Fameli,2529.04,2610.9,2510.62,2566.36,175316086
3/6/2022,Fameli,2618.46,2659.26,2592.28,2625.9,144283915
3/7/2022,Fameli,2674.22,2692.86,2625.9,2659.25,141938453
3/8/2022,Fameli,2651.8,2733.71,2588.51,2666.69,169276864
3/9/2022,Fameli,2666.69,2707.49,2636.83,2666.69,75320369
3/12/2022,Fameli,2618.43,2622.16,2573.63,2592.29,54621153
3/13/2022,Fameli,2566.37,2610.96,2562.48,2588.66,75359302
3/14/2022,Fameli,2588.66,2599.79,2581.16,2588.66,74976429
3/15/2022,Fameli,2588.66,2618.43,2570.03,2592.29,98470406
3/16/2022,Fameli,2584.77,2651.91,2573.62,2625.73,100396813
3/19/2022,Fameli,2625.73,2755.96,2614.7,2692.68,106481869
3/26/2022,Fameli,2737.38,2826.51,2722.3,2804.16,110666480
3/27/2022,Fameli,2863.61,2863.61,2789.3,2822.67,62472258
3/28/2022,Fameli,2804.04,2822.67,2778.07,2800.37,66008348
3/29/2022,Fameli,2804.01,2833.97,2725.88,2770.69,60565903
3/30/2022,Fameli,2767.08,2826.38,2715,2781.77,65341072
4/3/2022,Fameli,2789.28,2919.47,2781.77,2911.96,274859075
4/4/2022,Fameli,2937.87,2937.87,2826.34,2882.25,171540774
4/5/2022,Fameli,2863.52,2930.68,2830.08,2874.76,72123013
4/6/2022,Fameli,2874.76,2889.71,2804.04,2841.41,83882552
4/9/2022,Fameli,2796.8,2859.88,2741.11,2815.27,83617369
4/10/2022,Fameli,2841.17,2893.25,2804.01,2833.85,59603936
4/11/2022,Fameli,2837.54,2859.92,2811.46,2833.85,78931369
4/12/2022,Fameli,2748.27,2766.97,2692.44,2703.78,121269504
4/13/2022,Fameli,2670.25,2770.83,2670.25,2744.61,66656407
4/16/2022,Fameli,2759.43,2796.75,2755.86,2774.25,93633771
4/17/2022,Fameli,2774.25,2785.34,2740.68,2774.25,79479128
4/18/2022,Fameli,2789.23,2856.09,2770.64,2807.82,82317722
4/19/2022,Fameli,2792.93,2830,2763.17,2811.47,125615292
4/20/2022,Fameli,2811.47,2830.02,2804.16,2815.12,112060616
4/24/2022,Fameli,2822.44,2822.44,2744.46,2789.22,95802390
4/25/2022,Fameli,2792.85,2830.22,2763.28,2807.91,97613982
4/26/2022,Fameli,2822.79,2837.67,2796.68,2819.14,92410241
4/27/2022,Fameli,2807.86,2830.42,2789.26,2822.81,127762145
4/30/2022,Fameli,2822.81,2826.48,2774.54,2807.85,93701480
5/1/2022,Fameli,2789.31,2789.31,2763.2,2778.08,68683753
5/2/2022,Fameli,2774.47,2826.42,2726.13,2789.19,120844389
